mode,frame_type,posterior_var_mode,noise_rate,beta,anchor_scale,seed,checkpoint,best_epoch,total_epochs,hit_epoch_cap,d_hat,kl_var,kl_total,consistency_check,trained_risk,trained_risk_mc,trained_objective,trained_objective_mc,delta_noise,comparator_risk,comparator_objective,L_hat_minus_L_comp,opt_fail,excess_d,beta_excess_d,noisy_label_acc,clean_class_acc,noisy_label_acc_mc,min_center_distance,mean_center_distance,mean_center_anchor_err,min_sigma_u,raw_ortho_dev,eta_dev,fail
sampled,fixed,paper,0.1,0.01,6.0,1,best,13,113,0,13.716193,3.831620,17.547813,0.00e+00,0.714253,1.988957,0.889731,2.164435,3.400000,3.187217,3.221217,-1.056782,0,10.316193,0.103162,0.888500,1.000000,0.888500,nan,nan,nan,1.000000,0.000000,0.015271,
sampled,fixed,paper,0.1,0.01,6.0,1,final,13,113,0,12.623055,15.533031,28.156085,0.00e+00,0.643115,0.684685,0.924676,0.966246,3.400000,3.187217,3.221217,-2.254971,0,9.223055,0.092231,0.888500,1.000000,0.888500,nan,nan,nan,1.000000,0.000000,0.015271,
population,fixed,fixed,0.2,10,6.0,4,best,6894,8894,0,6.406400,0.000000,6.406400,0.00e+00,5.463760,5.476409,69.527758,69.540406,6.400000,5.597655,69.597655,-0.057249,0,0.006400,0.063997,0.800000,1.000000,0.800000,6.407219,6.439233,0.111633,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,10,6.0,4,final,6894,8894,0,6.407506,0.000000,6.407506,0.00e+00,5.445804,5.461694,69.520864,69.536754,6.400000,5.597655,69.597655,-0.060902,0,0.007506,0.075060,0.800000,1.000000,0.800000,6.407071,6.417953,0.122331,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,3,6.0,4,best,1,2001,0,6.407714,0.000000,6.407714,0.00e+00,5.448416,5.460296,24.671558,24.683438,6.400000,5.597655,24.797655,-0.114218,0,0.007714,0.023142,0.800000,1.000000,0.800000,6.385860,6.421147,0.122973,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,3,6.0,4,final,1,2001,0,6.479703,0.000000,6.479703,0.00e+00,5.097858,5.147635,24.536967,24.586744,6.400000,5.597655,24.797655,-0.210912,0,0.079703,0.239109,0.800000,1.000000,0.800000,5.972048,6.008039,0.398233,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,1,6.0,4,best,1,2001,0,6.409226,0.000000,6.409226,0.00e+00,5.432872,5.462385,11.842099,11.871611,6.400000,5.597655,11.997655,-0.126044,0,0.009226,0.009226,0.800000,1.000000,0.800000,6.365703,6.402829,0.134858,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,1,6.0,4,final,1,2001,0,6.897171,0.000000,6.897171,0.00e+00,4.343472,4.481107,11.240643,11.378278,6.400000,5.597655,11.997655,-0.619377,0,0.497171,0.497171,0.800000,1.000000,0.800000,5.015083,5.119639,0.996345,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.3,6.0,4,best,1,2001,0,6.410933,0.000000,6.410933,0.00e+00,5.417349,5.428790,7.340629,7.352070,6.400000,5.597655,7.517655,-0.165585,0,0.010933,0.003280,0.800000,1.000000,0.800000,6.345886,6.384543,0.147066,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.3,6.0,4,final,1,2001,0,7.775004,0.000000,7.775004,0.00e+00,3.509992,3.948213,5.842493,6.280714,6.400000,5.597655,7.517655,-1.236941,0,1.375004,0.412501,0.800000,1.000000,0.800000,3.992493,4.139559,1.657260,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.1,6.0,4,best,1,2001,0,6.412815,0.000000,6.412815,0.00e+00,5.401851,5.400697,6.043132,6.041978,6.400000,5.597655,6.237655,-0.195677,0,0.012815,0.001282,0.800000,1.000000,0.800000,6.326107,6.366288,0.159274,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.1,6.0,4,final,1,2001,0,8.277351,0.000000,8.277351,0.00e+00,3.165197,3.869122,3.992932,4.696857,6.400000,5.597655,6.237655,-1.540798,0,1.877351,0.187735,0.800000,1.000000,0.800000,3.605045,3.739486,1.936447,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.03,6.0,4,best,1,2001,0,6.414876,0.000000,6.414876,0.00e+00,5.386375,5.405905,5.578821,5.598352,6.400000,5.597655,5.789655,-0.191304,0,0.014876,0.000446,0.800000,1.000000,0.800000,6.306367,6.348068,0.171631,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.03,6.0,4,final,1,2001,0,8.451225,0.000000,8.451225,0.00e+00,3.059298,3.884576,3.312834,4.138113,6.400000,5.597655,5.789655,-1.651543,0,2.051225,0.061537,0.800000,1.000000,0.800000,3.344701,3.619177,2.023344,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.01,6.0,4,best,1,2001,0,6.417079,0.000000,6.417079,0.00e+00,5.370923,5.396861,5.435094,5.461031,6.400000,5.597655,5.661655,-0.200624,0,0.017079,0.000171,0.800000,1.000000,0.800000,6.286665,6.329879,0.184067,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.01,6.0,4,final,1,2001,0,8.564425,0.000000,8.564425,0.00e+00,2.989818,3.848903,3.075462,3.934547,6.400000,5.597655,5.661655,-1.727108,0,2.164425,0.021644,0.800000,1.000000,0.800000,3.336306,3.538572,2.080043,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.003,6.0,4,best,1,2001,0,6.419440,0.000000,6.419440,0.00e+00,5.355495,5.373870,5.374754,5.393129,6.400000,5.597655,5.616855,-0.223727,0,0.019440,0.000058,0.800000,1.000000,0.800000,6.267003,6.311724,0.196416,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.003,6.0,4,final,1,2001,0,8.508321,0.000000,8.508321,0.00e+00,3.026772,3.838089,3.052297,3.863614,6.400000,5.597655,5.616855,-1.753241,0,2.108321,0.006325,0.800000,1.000000,0.800000,3.386089,3.585275,2.052399,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.001,6.0,4,best,1,2001,0,6.422011,0.000000,6.422011,0.00e+00,5.340091,5.373903,5.346513,5.380325,6.400000,5.597655,5.604055,-0.223731,0,0.022011,0.000022,0.800000,1.000000,0.800000,6.247379,6.293600,0.209032,1.000000,0.000000,0.000000,
population,fixed,fixed,0.2,0.001,6.0,4,final,1,2001,0,8.516829,0.000000,8.516829,0.00e+00,3.028747,3.852283,3.037264,3.860799,6.400000,5.597655,5.604055,-1.743256,0,2.116829,0.002117,0.800000,1.000000,0.800000,3.352293,3.587417,2.054822,1.000000,0.000000,0.000000,
sampled,fixed,paper,0.1,0.01,6.0,3,best,12,112,0,13.367839,3.300374,16.668213,0.00e+00,0.675792,2.152272,0.842475,2.318954,3.400000,3.187217,3.221217,-0.902263,0,9.967839,0.099678,0.901500,1.000000,0.901500,nan,nan,nan,1.000000,0.000000,0.021132,
sampled,fixed,paper,0.1,0.01,6.0,3,final,12,112,0,12.449400,15.023561,27.472961,0.00e+00,0.573496,0.614813,0.848225,0.889543,3.400000,3.187217,3.221217,-2.331674,0,9.049400,0.090494,0.901500,1.000000,0.901500,nan,nan,nan,1.000000,0.000000,0.021132,
population,fixed,fixed,0.4,10,6.0,4,best,5845,7845,0,11.216522,0.000000,11.216522,0.00e+00,7.550921,7.828506,119.716144,119.993728,11.200000,8.191259,120.191259,-0.197531,0,0.016522,0.165222,0.600000,1.000000,0.600000,4.400217,4.449605,0.180278,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,10,6.0,4,final,5845,7845,0,11.219832,0.000000,11.219832,0.00e+00,7.504090,7.837061,119.702415,120.035385,11.200000,8.191259,120.191259,-0.155874,0,0.019832,0.198324,0.600000,1.000000,0.600000,4.379494,4.421987,0.197693,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,3,6.0,4,best,1,2001,0,11.217914,0.000000,11.217914,0.00e+00,7.530670,7.831767,41.184411,41.485508,11.200000,8.191259,41.791259,-0.305752,0,0.017914,0.053741,0.600000,1.000000,0.600000,4.387588,4.437683,0.187440,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,3,6.0,4,final,1,2001,0,11.339361,0.000000,11.339361,0.00e+00,6.677248,7.237486,40.695331,41.255570,11.200000,8.191259,41.791259,-0.535690,0,0.139361,0.418084,0.600000,1.000000,0.600000,3.861686,3.935346,0.525952,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,1,6.0,4,best,1,2001,0,11.219827,0.000000,11.219827,0.00e+00,7.505256,7.837057,18.725082,19.056884,11.200000,8.191259,19.391259,-0.334376,0,0.019827,0.019827,0.600000,1.000000,0.600000,4.372940,4.422713,0.197584,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,1,6.0,4,final,1,2001,0,11.676332,0.000000,11.676332,0.00e+00,5.547855,6.656574,17.224186,18.332905,11.200000,8.191259,19.391259,-1.058354,0,0.476332,0.476332,0.600000,1.000000,0.600000,3.178578,3.271257,0.975257,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.3,6.0,4,best,1,2001,0,11.221141,0.000000,11.221141,0.00e+00,7.490593,7.781794,10.856935,11.148136,11.200000,8.191259,11.551259,-0.403123,0,0.021141,0.006342,0.600000,1.000000,0.600000,4.360159,4.414113,0.203473,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.3,6.0,4,final,1,2001,0,11.998766,0.000000,11.998766,0.00e+00,4.819980,6.434065,8.419609,10.033695,11.200000,8.191259,11.551259,-1.517564,0,0.798766,0.239630,0.600000,1.000000,0.600000,2.690449,2.845239,1.263195,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.1,6.0,4,best,1,2001,0,11.222771,0.000000,11.222771,0.00e+00,7.472756,7.797663,8.595033,8.919940,11.200000,8.191259,9.311259,-0.391319,0,0.022771,0.002277,0.600000,1.000000,0.600000,4.344480,4.403605,0.211316,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.1,6.0,4,final,1,2001,0,12.150401,0.000000,12.150401,0.00e+00,4.540560,6.439325,5.755600,7.654365,11.200000,8.191259,9.311259,-1.656895,0,0.950401,0.095040,0.600000,1.000000,0.600000,2.522947,2.683869,1.376283,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.03,6.0,4,best,1,2001,0,11.224734,0.000000,11.224734,0.00e+00,7.449986,7.779586,7.786728,8.116328,11.200000,8.191259,8.527259,-0.410931,0,0.024734,0.000742,0.600000,1.000000,0.600000,4.330037,4.390221,0.220144,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.03,6.0,4,final,1,2001,0,12.237524,0.000000,12.237524,0.00e+00,4.392007,6.419189,4.759133,6.786314,11.200000,8.191259,8.527259,-1.740945,0,1.037524,0.031126,0.600000,1.000000,0.600000,2.404782,2.597632,1.439468,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.01,6.0,4,best,1,2001,0,11.226824,0.000000,11.226824,0.00e+00,7.429353,7.789108,7.541621,7.901376,11.200000,8.191259,8.303259,-0.401883,0,0.026824,0.000268,0.600000,1.000000,0.600000,4.315005,4.378102,0.228912,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.01,6.0,4,final,1,2001,0,12.268583,0.000000,12.268583,0.00e+00,4.333717,6.406099,4.456403,6.528785,11.200000,8.191259,8.303259,-1.774474,0,1.068583,0.010686,0.600000,1.000000,0.600000,2.432034,2.564114,1.460760,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.003,6.0,4,best,1,2001,0,11.229300,0.000000,11.229300,0.00e+00,7.404123,7.751664,7.437811,7.785351,11.200000,8.191259,8.224859,-0.439508,0,0.029300,0.000088,0.600000,1.000000,0.600000,4.299977,4.363265,0.239461,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.003,6.0,4,final,1,2001,0,12.263358,0.000000,12.263358,0.00e+00,4.342097,6.413956,4.378887,6.450746,11.200000,8.191259,8.224859,-1.774113,0,1.063358,0.003190,0.600000,1.000000,0.600000,2.446959,2.569488,1.457503,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.001,6.0,4,best,1,2001,0,11.231653,0.000000,11.231653,0.00e+00,7.379861,7.741734,7.391093,7.752966,11.200000,8.191259,8.202459,-0.449494,0,0.031653,0.000032,0.600000,1.000000,0.600000,4.288239,4.348996,0.249296,1.000000,0.000000,0.000000,
population,fixed,fixed,0.4,0.001,6.0,4,final,1,2001,0,12.273568,0.000000,12.273568,0.00e+00,4.326331,6.425816,4.338605,6.438090,11.200000,8.191259,8.202459,-1.764370,0,1.073568,0.001074,0.600000,1.000000,0.600000,2.390106,2.560959,1.464485,1.000000,0.000000,0.000000,
sampled,fixed,paper,0.1,0.003,6.0,2,best,527,627,0,12.756498,20.171312,32.927811,0.00e+00,0.536924,0.551393,0.635707,0.650176,3.400000,3.187217,3.197417,-2.547241,0,9.356498,0.028069,0.903500,1.000000,0.903500,nan,nan,nan,1.000000,0.000000,0.012462,
sampled,fixed,paper,0.1,0.003,6.0,2,final,527,627,0,12.754617,20.364382,33.118999,0.00e+00,0.537067,0.550695,0.636424,0.650052,3.400000,3.187217,3.197417,-2.547365,0,9.354617,0.028064,0.903500,1.000000,0.903500,nan,nan,nan,1.000000,0.000000,0.012462,
sampled,fixed,paper,0.1,0.03,6.0,4,best,14,114,0,13.790616,5.002898,18.793514,0.00e+00,0.690023,1.637716,1.253828,2.201522,3.400000,3.187217,3.289217,-1.087696,0,10.390616,0.311718,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,0.03,6.0,4,final,14,114,0,11.658803,8.843325,20.502128,0.00e+00,0.712241,0.791491,1.327305,1.406555,3.400000,3.187217,3.289217,-1.882663,0,8.258803,0.247764,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,0.01,6.0,4,best,14,114,0,14.174365,5.192735,19.367100,0.00e+00,0.685287,1.610865,0.878958,1.804536,3.400000,3.187217,3.221217,-1.416681,0,10.774365,0.107744,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,0.01,6.0,4,final,14,114,0,12.547742,15.438715,27.986457,0.00e+00,0.605828,0.646728,0.885692,0.926592,3.400000,3.187217,3.221217,-2.294625,0,9.147742,0.091477,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,0.03,6.0,1,best,13,113,0,13.505140,3.693406,17.198546,0.00e+00,0.716479,2.014434,1.232435,2.530391,3.400000,3.187217,3.289217,-0.758827,0,10.105140,0.303154,0.888500,1.000000,0.888500,nan,nan,nan,1.000000,0.000000,0.015271,
sampled,fixed,paper,0.1,0.03,6.0,1,final,13,113,0,11.769753,8.897491,20.667244,0.00e+00,0.753242,0.834501,1.373259,1.454518,3.400000,3.187217,3.289217,-1.834699,0,8.369753,0.251093,0.888500,1.000000,0.888500,nan,nan,nan,1.000000,0.000000,0.015271,
sampled,fixed,paper,0.1,0.03,6.0,3,best,12,112,0,13.214822,3.197939,16.412761,0.00e+00,0.677726,2.176342,1.170109,2.668725,3.400000,3.187217,3.289217,-0.620492,0,9.814822,0.294445,0.901500,1.000000,0.901500,nan,nan,nan,1.000000,0.000000,0.021132,
sampled,fixed,paper,0.1,0.03,6.0,3,final,12,112,0,11.518301,8.479552,19.997853,0.00e+00,0.680560,0.757430,1.280496,1.357366,3.400000,3.187217,3.289217,-1.931852,0,8.118301,0.243549,0.901500,1.000000,0.901500,nan,nan,nan,1.000000,0.000000,0.021132,
sampled,fixed,paper,0.1,0.03,6.0,0,best,13,113,0,13.423844,4.178764,17.602608,0.00e+00,0.676758,1.828632,1.204837,2.356710,3.400000,3.187217,3.289217,-0.932508,0,10.023844,0.300715,0.902000,1.000000,0.902000,nan,nan,nan,1.000000,0.000000,0.024871,
sampled,fixed,paper,0.1,0.03,6.0,0,final,13,113,0,11.728807,9.179354,20.908161,0.00e+00,0.644882,0.728361,1.272127,1.355606,3.400000,3.187217,3.289217,-1.933612,0,8.328807,0.249864,0.902000,1.000000,0.902000,nan,nan,nan,1.000000,0.000000,0.024871,
sampled,fixed,paper,0.1,0.03,6.0,2,best,11,111,0,15.103756,2.527310,17.631066,0.00e+00,0.693066,2.572129,1.221998,3.101061,3.400000,3.187217,3.289217,-0.188157,0,11.703756,0.351113,0.903500,1.000000,0.903500,nan,nan,nan,1.000000,0.000000,0.012462,
sampled,fixed,paper,0.1,0.03,6.0,2,final,11,111,0,11.560373,8.575882,20.136255,0.00e+00,0.647480,0.726976,1.251567,1.331063,3.400000,3.187217,3.289217,-1.958154,0,8.160373,0.244811,0.903500,1.000000,0.903500,nan,nan,nan,1.000000,0.000000,0.012462,
sampled,fixed,paper,0.1,0.01,6.0,2,best,315,415,0,12.449472,14.094562,26.544034,0.00e+00,0.551476,0.591701,0.816916,0.857142,3.400000,3.187217,3.221217,-2.364076,0,9.049472,0.090495,0.903500,1.000000,0.903500,nan,nan,nan,1.000000,0.000000,0.012462,
sampled,fixed,paper,0.1,0.01,6.0,2,final,315,415,0,12.452234,14.048695,26.500929,0.00e+00,0.552896,0.591860,0.817905,0.856869,3.400000,3.187217,3.221217,-2.364348,0,9.052234,0.090522,0.903500,1.000000,0.903500,nan,nan,nan,1.000000,0.000000,0.012462,
sampled,fixed,paper,0.1,0.1,6.0,0,best,253,353,0,8.686506,2.006625,10.693131,0.00e+00,1.137969,1.235092,2.207282,2.304405,3.400000,3.187217,3.527217,-1.222813,0,5.286506,0.528651,0.902000,1.000000,0.902000,nan,nan,nan,1.000000,0.000000,0.024871,
sampled,fixed,paper,0.1,0.1,6.0,0,final,253,353,0,8.655752,2.037277,10.693029,0.00e+00,1.144960,1.235237,2.214263,2.304540,3.400000,3.187217,3.527217,-1.222678,0,5.255752,0.525575,0.902000,1.000000,0.902000,nan,nan,nan,1.000000,0.000000,0.024871,
sampled,fixed,paper,0.1,0.3,6.0,0,best,176,276,0,5.090826,0.130398,5.221224,0.00e+00,1.996727,2.044481,3.563094,3.610848,3.400000,3.187217,4.207217,-0.596369,0,1.690826,0.507248,0.902000,1.000000,0.902000,nan,nan,nan,1.000000,0.000000,0.024871,
sampled,fixed,paper,0.1,0.3,6.0,0,final,176,276,0,5.074455,0.132225,5.206680,0.00e+00,2.004151,2.052565,3.566155,3.614569,3.400000,3.187217,4.207217,-0.592648,0,1.674455,0.502337,0.902000,1.000000,0.902000,nan,nan,nan,1.000000,0.000000,0.024871,
population,trainable,paper,0,10,6.0,1,best,1408,3408,0,0.000002,-0.000000,0.000002,0.00e+00,-0.000000,0.000314,0.000020,0.000334,0.000000,0.000284,0.000284,0.000050,0,0.000002,0.000020,1.000000,1.000000,1.000000,8.479156,8.483566,3.125785,0.359120,1.455410,0.000000,
population,trainable,paper,0,10,6.0,1,final,1408,3408,0,0.000000,-0.000000,-0.000000,0.00e+00,-0.000000,0.000061,-0.000000,0.000061,0.000000,0.000284,0.000284,-0.000223,0,0.000000,0.000000,1.000000,1.000000,1.000000,8.485282,8.485285,3.126107,0.359287,1.455281,0.000000,
population,trainable,paper,0,3,6.0,1,best,59,2059,0,0.000001,0.000000,0.000001,0.00e+00,-0.000000,0.000059,0.000003,0.000062,0.000000,0.000284,0.000284,-0.000222,0,0.000001,0.000002,1.000000,1.000000,1.000000,8.484490,8.485261,3.124973,0.358177,1.454525,0.000000,
population,trainable,paper,0,3,6.0,1,final,59,2059,0,0.000000,0.000000,0.000000,0.00e+00,-0.000000,0.000359,0.000000,0.000359,0.000000,0.000284,0.000284,0.000075,0,0.000000,0.000000,1.000000,1.000000,1.000000,8.485209,8.485280,3.147481,0.360133,1.445029,0.000000,
population,trainable,paper,0,1,6.0,1,best,56,2056,0,0.000003,0.000001,0.000004,0.00e+00,-0.000000,0.000249,0.000004,0.000253,0.000000,0.000284,0.000284,-0.000031,0,0.000003,0.000003,1.000000,1.000000,1.000000,8.483948,8.485055,3.123643,0.358545,1.453539,0.000000,
population,trainable,paper,0,1,6.0,1,final,56,2056,0,0.000173,0.000086,0.000258,0.00e+00,-0.000000,0.000053,0.000258,0.000311,0.000000,0.000284,0.000284,0.000027,0,0.000173,0.000173,1.000000,1.000000,1.000000,8.436555,8.481012,3.114106,0.360319,1.443800,0.000000,
population,trainable,paper,0,0.3,6.0,1,best,50,2050,0,0.000006,0.000001,0.000007,0.00e+00,-0.000000,0.000225,0.000002,0.000227,0.000000,0.000284,0.000284,-0.000057,0,0.000006,0.000002,1.000000,1.000000,1.000000,8.483957,8.485095,3.118848,0.359391,1.452008,0.000000,
population,trainable,paper,0,0.3,6.0,1,final,50,2050,0,0.000001,0.000000,0.000002,0.00e+00,-0.000000,0.000058,0.000000,0.000059,0.000000,0.000284,0.000284,-0.000225,0,0.000001,0.000000,1.000000,1.000000,1.000000,8.483188,8.484901,3.144778,0.362519,1.447998,0.000000,
population,trainable,paper,0,0.1,6.0,1,best,144,2144,0,0.000009,0.000030,0.000040,0.00e+00,-0.000000,0.000243,0.000004,0.000247,0.000000,0.000284,0.000284,-0.000037,0,0.000009,0.000001,1.000000,1.000000,1.000000,8.474558,8.484665,3.102713,0.362401,1.444100,0.000000,
population,trainable,paper,0,0.1,6.0,1,final,144,2144,0,0.002163,0.001694,0.003856,0.00e+00,-0.000000,0.000443,0.000386,0.000829,0.000000,0.000284,0.000284,0.000545,0,0.002163,0.000216,1.000000,1.000000,1.000000,8.482885,8.504093,3.114902,0.380698,1.412216,0.000000,
population,trainable,paper,0,0.03,6.0,1,best,59,2059,0,0.000002,0.000000,0.000003,0.00e+00,-0.000000,0.000119,0.000000,0.000119,0.000000,0.000284,0.000284,-0.000165,0,0.000002,0.000000,1.000000,1.000000,1.000000,8.483818,8.485126,3.101475,0.362186,1.442621,0.000000,
population,trainable,paper,0,0.03,6.0,1,final,59,2059,0,0.149231,0.007532,0.156763,0.00e+00,-0.000000,0.000074,0.004703,0.004777,0.000000,0.000284,0.000284,0.004493,0,0.149231,0.004477,1.000000,1.000000,1.000000,8.462469,8.556238,3.176160,0.372303,1.391536,0.000000,
population,trainable,paper,0,0.01,6.0,1,best,23,2023,0,0.000135,0.000035,0.000170,0.00e+00,-0.000000,0.000304,0.000002,0.000306,0.000000,0.000284,0.000284,0.000022,0,0.000135,0.000001,1.000000,1.000000,1.000000,8.481819,8.488913,3.102276,0.363056,1.443179,0.000000,
population,trainable,paper,0,0.01,6.0,1,final,23,2023,0,0.009444,0.004305,0.013750,0.00e+00,-0.000000,0.000175,0.000137,0.000312,0.000000,0.000284,0.000284,0.000028,0,0.009444,0.000094,1.000000,1.000000,1.000000,8.481416,8.561944,3.162510,0.348729,1.428860,0.000000,
population,trainable,paper,0,0.003,6.0,1,best,10,2010,0,0.000195,0.000015,0.000211,0.00e+00,-0.000000,0.000068,0.000001,0.000069,0.000000,0.000284,0.000284,-0.000215,0,0.000195,0.000001,1.000000,1.000000,1.000000,8.477481,8.486477,3.101913,0.360269,1.444701,0.000000,
population,trainable,paper,0,0.003,6.0,1,final,10,2010,0,0.011310,0.009307,0.020618,0.00e+00,-0.000000,0.000030,0.000062,0.000092,0.000000,0.000284,0.000284,-0.000192,0,0.011310,0.000034,1.000000,1.000000,1.000000,8.485016,8.611658,3.101794,0.359150,1.427436,0.000000,
population,trainable,paper,0,0.001,6.0,1,best,80,2080,0,0.000087,0.000177,0.000263,0.00e+00,-0.000000,0.000281,0.000000,0.000281,0.000000,0.000284,0.000284,-0.000003,0,0.000087,0.000000,1.000000,1.000000,1.000000,8.479353,8.488904,3.106190,0.361197,1.443799,0.000000,
population,trainable,paper,0,0.001,6.0,1,final,80,2080,0,0.111629,0.017028,0.128656,0.00e+00,-0.000000,0.000041,0.000129,0.000170,0.000000,0.000284,0.000284,-0.000114,0,0.111629,0.000112,1.000000,1.000000,1.000000,8.471475,8.735764,3.199333,0.354918,1.421895,0.000000,
sampled,fixed,paper,0.1,0.1,6.0,1,best,181,281,0,8.600310,1.829105,10.429415,0.00e+00,1.362485,1.450274,2.405427,2.493215,3.400000,3.187217,3.527217,-1.034002,0,5.200310,0.520031,0.888500,1.000000,0.888500,nan,nan,nan,1.000000,0.000000,0.015271,
sampled,fixed,paper,0.1,0.1,6.0,1,final,181,281,0,8.615019,1.856040,10.471059,0.00e+00,1.360615,1.447265,2.407721,2.494371,3.400000,3.187217,3.527217,-1.032846,0,5.215019,0.521502,0.888500,1.000000,0.888500,nan,nan,nan,1.000000,0.000000,0.015271,
sampled,fixed,paper,0.1,0.1,6.0,4,best,133,233,0,8.564906,1.848787,10.413693,0.00e+00,1.294978,1.385307,2.336347,2.426677,3.400000,3.187217,3.527217,-1.100541,0,5.164906,0.516491,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
sampled,fixed,paper,0.1,0.1,6.0,4,final,133,233,0,8.522889,1.859689,10.382578,0.00e+00,1.292174,1.376017,2.330431,2.414275,3.400000,3.187217,3.527217,-1.112942,0,5.122889,0.512289,0.894500,1.000000,0.894500,nan,nan,nan,1.000000,0.000000,0.018977,
