seed,noise_rate,beta,frame_type,posterior_var_mode,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9
0,0.4,0.003,trainable,paper,"[2.3719396591186523, 0.9867258071899414, 0.9955529570579529, 0.9822400808334351, 0.9781150221824646, 0.9903990030288696, 0.9927626848220825, 0.9909852147102356, 0.961132824420929, 0.9962051510810852]","[1.0021464824676514, 2.2781455516815186, 0.9944164156913757, 0.9919914603233337, 0.9873963594436646, 1.0015109777450562, 0.9967604875564575, 0.9991818070411682, 0.9643680453300476, 1.0212754011154175]","[0.9914256930351257, 0.9905568957328796, 2.366867780685425, 0.9874116778373718, 0.9822733998298645, 0.9945204257965088, 0.9900074601173401, 0.9919863343238831, 0.9504884481430054, 1.00479257106781]","[1.0093291997909546, 0.9952681660652161, 0.9986971020698547, 2.281308650970459, 0.9819726347923279, 0.9972054362297058, 1.0036500692367554, 0.9976462721824646, 0.956216037273407, 1.0221633911132812]","[1.0087379217147827, 1.0001215934753418, 1.010978102684021, 1.0029176473617554, 2.2358527183532715, 0.9938485026359558, 0.9967823624610901, 1.0044076442718506, 0.9651976227760315, 1.012834906578064]","[0.9899359345436096, 0.9838641881942749, 0.9869728088378906, 0.9841710925102234, 0.9841057658195496, 2.378167152404785, 0.9965664744377136, 0.9903706908226013, 0.9529504179954529, 1.003571629524231]","[0.9959371089935303, 0.999955952167511, 0.9986943602561951, 0.9936517477035522, 0.9865770936012268, 0.9908980131149292, 2.3819713592529297, 1.0024847984313965, 0.9099452495574951, 1.0410819053649902]","[0.9963861703872681, 0.9899475574493408, 1.0003082752227783, 0.9976151585578918, 0.9839643239974976, 0.9939629435539246, 0.9920259714126587, 2.353166103363037, 0.9305152893066406, 1.0376065969467163]","[0.9997437596321106, 1.0094653367996216, 1.006649136543274, 1.0092440843582153, 1.006386160850525, 1.010462760925293, 1.0577360391616821, 1.039564847946167, 2.147540807723999, 0.9780798554420471]","[0.9995307922363281, 0.9809710383415222, 0.9925283193588257, 0.9713545441627502, 0.9798650145530701, 0.9865398406982422, 0.9501718282699585, 0.9643449783325195, 0.9860599040985107, 2.459310531616211]"
0,0.4,0.001,trainable,paper,"[2.3761792182922363, 0.9863101840019226, 0.9934996962547302, 0.9824382662773132, 0.9760840535163879, 0.9880708456039429, 0.9917378425598145, 0.9899325966835022, 0.9591836929321289, 1.0053503513336182]","[0.9985806941986084, 2.2946484088897705, 0.9934889078140259, 0.9930716156959534, 0.984359860420227, 0.9976093173027039, 0.9946973323822021, 0.9972681999206543, 0.9603062272071838, 1.0306587219238281]","[0.9900749325752258, 0.9872504472732544, 2.3848559856414795, 0.9882587194442749, 0.9784635901451111, 0.9907436966896057, 0.9864758253097534, 0.9911765456199646, 0.9469058513641357, 1.012730598449707]","[1.005858302116394, 0.9917178153991699, 0.9953886270523071, 2.29754900932312, 0.9806185364723206, 0.9958043098449707, 1.0040518045425415, 0.9966493844985962, 0.9513635635375977, 1.034012794494629]","[1.0055750608444214, 0.998335063457489, 1.0104645490646362, 1.0014046430587769, 2.244262456893921, 0.9912365674972534, 0.9946874380111694, 1.004960060119629, 0.9626520872116089, 1.0233467817306519]","[0.9890429973602295, 0.9847028255462646, 0.9877088069915771, 0.9839999675750732, 0.9833068251609802, 2.362009048461914, 0.9966855049133301, 0.9937945008277893, 0.953046441078186, 1.0185298919677734]","[0.9932246804237366, 0.9984228610992432, 0.9989171028137207, 0.9921820163726807, 0.9841381907463074, 0.9884639382362366, 2.403611183166504, 1.0059558153152466, 0.9024022817611694, 1.061064600944519]","[0.9939770698547363, 0.990226686000824, 0.9984264969825745, 0.996272623538971, 0.9803414344787598, 0.9890678524971008, 0.9857277870178223, 2.3782553672790527, 0.9270898699760437, 1.0547186136245728]","[0.996216356754303, 1.0094845294952393, 1.0052111148834229, 1.0106643438339233, 1.0046809911727905, 1.0064339637756348, 1.0601726770401, 1.0387517213821411, 2.169356107711792, 0.9718972444534302]","[0.9919711947441101, 0.9735528826713562, 0.9859982132911682, 0.9608698487281799, 0.9703769683837891, 0.9765124917030334, 0.9303668141365051, 0.9505281448364258, 0.9910686016082764, 2.5796267986297607]"
4,0,10,trainable,paper,"[4.696908888490725e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.3922613106842618e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.6864711369635188e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.8968204358316143e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 3.080046099057654e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.940564958313189e-07, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3140164583091973e-06, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.853740284081141e-07, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.029735797914327e-07, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1324976842151955e-06]"
4,0,3,trainable,paper,"[2.623779437271878e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.0637700041988865e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 3.7229015106277075e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 6.64644903736189e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 3.941109298466472e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 4.2599867811077274e-06, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.909607469016919e-06, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.89180137164658e-06, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.611415650084382e-06, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.135223545948975e-06]"
4,0,1,trainable,paper,"[3.151451892335899e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.780866442568367e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 4.874700152868172e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 6.326294624159345e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 6.359402959787985e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 7.1295485213340726e-06, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9912903301010374e-06, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2024254323914647e-06, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.945889824943151e-06, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.905764621478738e-06]"
4,0,0.3,trainable,paper,"[1.9307585716887843e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.1696698695450323e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0966006129820016e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.20362744837621e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.9351825812918833e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.5034557893377496e-06, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6140061234182213e-06, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.126892129832413e-06, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.790341229934711e-06, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.031560370596708e-06]"
4,0,0.1,trainable,paper,"[2.404765382379992e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.386945314152399e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 2.564517558312218e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.482323881418779e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 2.3358634848591464e-07, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.6272308534535114e-07, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.320472785617312e-07, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.805466235462518e-07, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8548120667437615e-07, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.404447615044774e-07]"
4,0,0.03,trainable,paper,"[3.571169145288877e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.23411064123502e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 4.030967375001637e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 6.184785888763145e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.7622030554775847e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 8.014496870600851e-07, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5150322219124064e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6924553847275092e-06, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.248010443712701e-06, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.18253125139745e-07]"
4,0,0.01,trainable,paper,"[2.8888482006550475e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0692651812860277e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 2.0135225895501208e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 2.3751688615902822e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 5.79855452542688e-07, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4534228398588311e-07, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9101338693872094e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.05298533981113e-06, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.001965736388229e-06, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.544324423884973e-05]"
4,0,0.003,trainable,paper,"[2.3367308585875435e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.916479040024569e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.81657117082068e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.3734127605857793e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 2.790781309158774e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 4.236997938278364e-06, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.923042070004158e-06, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.745340331486659e-06, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6638136912661139e-06, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.090394435886992e-06]"
4,0,0.001,trainable,paper,"[0.00019046817033085972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0002419123484287411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.00014884627307765186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.00023990166664589196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.00021505479526240379, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.00018106050265487283, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00017521514382679015, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002558886772021651, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00021963758626952767, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00019325832545291632]"
4,0.4,10,trainable,paper,"[2.237386465072632, 0.9967437982559204, 0.9967785477638245, 1.0004702806472778, 0.9993410706520081, 0.9951414465904236, 0.9963617920875549, 0.9992777705192566, 1.0014879703521729, 0.997465968132019]","[0.9976922869682312, 2.236076831817627, 0.9996702075004578, 1.0016255378723145, 1.0013879537582397, 1.0012115240097046, 0.9968438148498535, 0.9991123080253601, 0.993459939956665, 0.9935176372528076]","[1.003491997718811, 0.9976378083229065, 2.18463397026062, 1.0025498867034912, 1.0036540031433105, 1.0056023597717285, 0.9995853304862976, 1.0042195320129395, 1.008595585823059, 1.0048161745071411]","[1.0034167766571045, 1.0025862455368042, 1.001179814338684, 2.1955389976501465, 1.00205397605896, 0.9971110224723816, 1.0028682947158813, 1.0009900331497192, 1.0042122602462769, 1.005744457244873]","[1.0025660991668701, 1.0033115148544312, 1.0004690885543823, 1.003767967224121, 2.175359010696411, 1.0101182460784912, 1.0051213502883911, 1.0012966394424438, 1.0072393417358398, 1.004511833190918]","[0.9997786283493042, 0.9948077201843262, 0.9950408935546875, 1.0027847290039062, 0.994857907295227, 2.24247145652771, 0.9987198114395142, 0.9932227730751038, 0.9999986886978149, 0.9997331500053406]","[1.0048508644104004, 1.009986400604248, 1.0035080909729004, 1.0044324398040771, 1.0027645826339722, 1.0032222270965576, 2.1706202030181885, 1.005568265914917, 1.0058010816574097, 1.0023627281188965]","[1.0030349493026733, 1.004996657371521, 0.9982395172119141, 1.0050805807113647, 1.0077091455459595, 1.0070687532424927, 1.0016977787017822, 2.1788833141326904, 1.0009480714797974, 1.0065159797668457]","[0.9958160519599915, 1.0015981197357178, 0.9932500720024109, 0.9931941032409668, 0.9934189915657043, 0.9965010285377502, 0.9953110218048096, 0.9978890419006348, 2.261587619781494, 0.9951091408729553]","[0.9953399300575256, 1.0000109672546387, 0.994717538356781, 0.9984479546546936, 0.999564528465271, 0.9964908361434937, 0.9980617165565491, 0.9970719218254089, 0.9975083470344543, 2.2440483570098877]"
4,0.4,3,trainable,paper,"[2.2558369636535645, 0.995770275592804, 0.9933902621269226, 0.9969679117202759, 1.0001100301742554, 0.9887052774429321, 0.9978564977645874, 1.0011076927185059, 0.9957596063613892, 0.9977524280548096]","[0.9966201782226562, 2.24951434135437, 0.9981402158737183, 0.9977015256881714, 1.0027542114257812, 0.9937820434570312, 0.999447226524353, 1.0022807121276855, 0.9861533641815186, 0.9966267347335815]","[1.0042073726654053, 0.9966343641281128, 2.2017674446105957, 0.9984095692634583, 1.004686713218689, 0.998324453830719, 0.9999468922615051, 1.0072506666183472, 1.0006510019302368, 1.0049195289611816]","[1.0052103996276855, 1.0058448314666748, 1.002181887626648, 2.1835877895355225, 1.0021523237228394, 0.9948145747184753, 1.0039654970169067, 1.0049625635147095, 1.0030241012573242, 1.0091873407363892]","[0.9997088313102722, 0.9992791414260864, 0.996631920337677, 1.0016932487487793, 2.1985578536987305, 1.0092657804489136, 1.004142165184021, 1.0010404586791992, 1.0036083459854126, 1.0024683475494385]","[1.0050301551818848, 0.9992668628692627, 0.9996296763420105, 1.0030993223190308, 0.9937378764152527, 2.2168009281158447, 1.0062059164047241, 1.000597357749939, 0.9927569031715393, 1.0019971132278442]","[1.0014667510986328, 1.0060234069824219, 1.0012120008468628, 1.0025361776351929, 1.0027036666870117, 0.9965981841087341, 2.1975977420806885, 1.0063472986221313, 0.9971702098846436, 1.0045905113220215]","[1.0002073049545288, 1.0015569925308228, 0.9940022230148315, 1.0000890493392944, 1.007426142692566, 0.9990962743759155, 1.0010287761688232, 2.2182834148406982, 0.9915045499801636, 1.0061862468719482]","[0.9988198280334473, 1.0063540935516357, 0.99811190366745, 0.9930296540260315, 0.9954801797866821, 1.0035547018051147, 1.0019841194152832, 1.0061516761779785, 2.212331533432007, 1.0029711723327637]","[0.9933212399482727, 0.9965291619300842, 0.9920037388801575, 0.9946146607398987, 0.999719500541687, 0.9924288392066956, 0.995471715927124, 0.9979060292243958, 0.9893567562103271, 2.274467945098877]"
4,0.4,1,trainable,paper,"[2.2724974155426025, 0.9955554008483887, 0.9870027303695679, 0.9980598092079163, 1.0002574920654297, 0.9879061579704285, 0.9920110106468201, 1.0024847984313965, 0.9956047534942627, 0.9947762489318848]","[0.9939966797828674, 2.262006998062134, 0.9925295114517212, 1.0001604557037354, 1.0056525468826294, 0.9903053641319275, 0.9948149919509888, 1.0017778873443604, 0.9882108569145203, 0.9955658316612244]","[1.007608413696289, 0.9991337656974792, 2.1732285022735596, 1.0038886070251465, 1.0081230401992798, 0.9981092810630798, 0.997286856174469, 1.0123447179794312, 1.00815749168396, 1.0067671537399292]","[1.0004963874816895, 1.0003247261047363, 0.9958101511001587, 2.2162253856658936, 1.0036081075668335, 0.9928485751152039, 0.9978151917457581, 1.0053489208221436, 1.000646948814392, 1.0055526494979858]","[0.9963865876197815, 0.9945328831672668, 0.9920914173126221, 0.9988661408424377, 2.2260372638702393, 1.0056509971618652, 1.0022714138031006, 0.9992542266845703, 1.0045028924942017, 1.0003488063812256]","[1.00213623046875, 0.998907744884491, 0.9964137077331543, 1.0016406774520874, 0.9948539733886719, 2.227130174636841, 0.999923825263977, 1.0055521726608276, 0.9918212890625, 1.0018727779388428]","[1.0025579929351807, 1.006339430809021, 0.9995459318161011, 1.0047638416290283, 1.0005618333816528, 0.9975137710571289, 2.194509744644165, 1.0068544149398804, 1.0001778602600098, 1.0032662153244019]","[0.9966952204704285, 0.9995737671852112, 0.987008273601532, 0.9983152747154236, 1.0082287788391113, 0.9908247590065002, 0.996031641960144, 2.247014045715332, 0.9935430884361267, 1.0068591833114624]","[0.9976478219032288, 1.0022616386413574, 0.9925737977027893, 0.9938450455665588, 0.9939215779304504, 1.0024011135101318, 0.9956634044647217, 1.0029428005218506, 2.23642897605896, 1.0038011074066162]","[0.9939751625061035, 0.9959734678268433, 0.9882858395576477, 0.9956715106964111, 1.0002485513687134, 0.9886500239372253, 0.9927996397018433, 0.9949776530265808, 0.9873639941215515, 2.2904999256134033]"
4,0.4,0.3,trainable,paper,"[2.286484479904175, 0.9954056143760681, 0.9895859956741333, 0.9971674084663391, 1.00068199634552, 0.9831618070602417, 0.9868491291999817, 0.9956622123718262, 0.997762143611908, 0.9956154227256775]","[0.9925020933151245, 2.281914472579956, 0.9931722283363342, 0.9973546862602234, 1.0058168172836304, 0.9844334125518799, 0.989643394947052, 0.9932546019554138, 0.9925218820571899, 0.997201144695282]","[1.0031946897506714, 0.9958890676498413, 2.2006728649139404, 1.0034478902816772, 1.0070050954818726, 0.992810070514679, 0.9919133186340332, 1.0037460327148438, 1.0121599435806274, 1.0077029466629028]","[0.9969987273216248, 0.9997460246086121, 0.9929817318916321, 2.227678060531616, 1.0045913457870483, 0.9919413328170776, 0.9961936473846436, 0.9995357394218445, 1.0038576126098633, 1.0069360733032227]","[0.9926667213439941, 0.9924845695495605, 0.9922316670417786, 0.9947246313095093, 2.2491095066070557, 1.0016006231307983, 1.0018086433410645, 0.9943175911903381, 1.004716396331787, 0.999292254447937]","[1.0025715827941895, 1.0013890266418457, 0.9981542229652405, 0.9975922703742981, 0.9951739311218262, 2.228428602218628, 0.9931278228759766, 0.9984533190727234, 0.9979460835456848, 1.0080887079238892]","[1.0037610530853271, 1.0077366828918457, 1.001755714416504, 1.0022627115249634, 0.9986277222633362, 0.9990938305854797, 2.1967248916625977, 0.9986132383346558, 1.0043864250183105, 1.0034595727920532]","[0.9995089173316956, 1.0051578283309937, 0.992653489112854, 1.000312328338623, 1.010957956314087, 0.9935948848724365, 1.0007089376449585, 2.1969127655029297, 1.0048936605453491, 1.0134528875350952]","[0.9955225586891174, 0.9990341663360596, 0.9894153475761414, 0.99057537317276, 0.9946557879447937, 0.9943708181381226, 0.9908850193023682, 0.9938187003135681, 2.270468235015869, 1.0073235034942627]","[0.991783857345581, 0.9940894246101379, 0.9860429763793945, 0.992128849029541, 1.0007057189941406, 0.9794495701789856, 0.9910197257995605, 0.9856392741203308, 0.9852105379104614, 2.329824209213257]"
